,id,bigrams
3103,14632930,"[('walking', 'distance'), ('here', 'again'), ('staying', 'at')]"
3104,14646743,"[('convenient', 'location'), ('shared', 'room'), ('this', 'place')]"
3105,14648256,"[('I', 'would'), ('was', 'very'), ('place', 'was')]"
3106,14649120,"[('as', 'well')]"
3107,14650354,[]
3108,14650845,[]
3109,14656618,"[(""Roberto's"", 'place'), ('apartment', 'was'), ('this', 'place')]"
3110,14666990,"[('care', 'of'), ('with', 'them'), ('are', 'so')]"
3111,14668906,"[('Thank', 'you'), ('if', 'you'), ('right', 'away')]"
3112,14669492,"[('were', 'able'), ('We', 'had'), ('quiet', 'neighborhood')]"
3113,14669774,"[('an', 'excellent'), ('space', 'heater'), ('I', 'would')]"
3114,14670612,"[('the', 'city'), ('of', 'restaurants'), ('close', 'to')]"
3115,14679000,[]
3116,14687436,[]
3117,14691086,"[('get', 'around'), ('stay', 'here'), ('Great', 'location')]"
3118,14691533,"[('our', 'stay'), ('apartment', 'is'), ('was', 'great')]"
3119,14695583,"[('blue', 'line'), ('Logan', 'Square'), ('light', 'sleeper')]"
3120,14702468,"[('Hyde', 'Park'), ('min', 'away'), ('away', 'from')]"
3121,14702901,"[('able', 'to'), ('easy', 'to'), ('the', 'apartment')]"
3122,14708591,"[('walking', 'distance'), ('two', 'bathrooms'), ('cleaning', 'crew')]"
3123,14708737,[]
3124,14709688,"[('highly', 'recommend'), ('would', 'definitely'), ('parking', 'spot')]"
3125,14711066,"[('River', 'North'), ('THE', 'BATHROOM'), ('IN', 'THE')]"
3126,14711141,"[('walking', 'distance'), ('could', 'not'), ('there', 'again')]"
3127,14711343,"[('We', 'had'), ('Their', 'place'), ('is', 'just')]"
3128,14711468,"[('you', 'need'), ('come', 'back'), ('2', 'bathrooms')]"
3129,14712050,"[('perfect', 'for'), ('our', 'stay'), ('was', 'perfect')]"
3130,14714645,"[('of', 'the')]"
3131,14714958,"[('blocks', 'away'), ('easy', 'walk'), ('stay', 'here')]"
3132,14715067,"[('a', 'great'), ('is', 'a')]"
3133,14715864,"[('Sarah', 'was')]"
3134,14720787,"[(""Jaclyn's"", 'apartment'), ('We', 'had'), ('want', 'to')]"
3135,14727517,"[('come', 'back'), ('here', 'again'), ('stay', 'here')]"
3136,14728382,"[('host', 'The'), ('close', 'to'), ('next', 'to')]"
3137,14731359,"[('Karolina', 'is'), ('is', 'very'), ('nice', 'and')]"
3138,14731720,"[('for', 'a'), ('The', 'place'), ('to', 'the')]"
3139,14732833,"[('of', 'the')]"
3140,14741430,"[('will', 'definitely'), ('here', 'again'), ('stay', 'here')]"
3141,14744592,[]
3142,14745197,[]
3143,14745385,"[('to', 'the')]"
3144,14745479,[]
3145,14747242,"[('was', 'very')]"
3146,14749600,"[('right', 'outside'), ('Highly', 'recommend'), ('an', 'excellent')]"
3147,14756092,"[('walking', 'distance'), ('to', 'go'), ('to', 'get')]"
3148,14759741,"[('again', 'Daisy'), ('The', 'location'), ('James', 'were')]"
3149,14760085,"[('us', 'feel')]"
3150,14760639,"[('my', 'first'), ('room', 'was'), ('a', 'great')]"
3151,14761835,"[('Wicker', 'Park'), ('here', 'again'), ('quiet', 'street')]"
3152,14769165,[]
3153,14770316,"[('Wicker', 'Park'), ('very', 'comfortable'), ('the', 'street')]"
3154,14770773,"[('sofa', 'bed'), ('Great', 'location'), ('as', 'well')]"
3155,14773853,"[('we', 'had'), (""Bounlay's"", 'place'), ('a', 'great')]"
3156,14774756,"[('in', 'Chicago'), ('Simida', 'is'), ('of', 'the')]"
3157,14779684,"[('is', 'a'), ('Alisha', 'was'), ('was', 'very')]"
3158,14782040,"[('in', 'the')]"
3159,14789011,[]
3160,14789464,"[('you', 'are'), ('if', 'you'), ('Aragon', 'Ballroom')]"
3161,14797232,"[('Would', 'definitely'), ('definitely', 'recommend'), ('when', 'we')]"
3162,14805288,"[('blue', 'line'), ('had', 'everything'), ('If', 'you')]"
3163,14805972,"[('walking', 'distance'), ('within', 'walking'), ('here', 'again')]"
3164,14806237,"[('walking', 'distance'), ('as', 'well'), ('if', 'you')]"
3165,14806923,"[('United', 'Center'), ('as', 'described'), ('communicate', 'with')]"
3166,14807315,[]
3167,14808072,[]
3168,14808214,"[('a', 'good'), ('spacious', 'and'), ('close', 'to')]"
3169,14809010,[]
3170,14809569,"[('as', 'well'), ('Jazmin', 'were'), ('all', 'our')]"
3171,14820556,"[('It', 'was'), ('was', 'great'), ('for', 'a')]"
3172,14821577,"[('low', 'ceilings'), ('Great', 'host'), ('we', 'had')]"
3173,14821641,"[('place', 'is'), ('to', 'make'), ('was', 'very')]"
3174,14822796,[]
3175,14823659,"[('at', 'night'), ('you', 'need'), ('The', 'apartment')]"
3176,14832944,"[('We', 'had'), ('out', 'of'), ('was', 'amazing')]"
3177,14838457,[]
3178,14841279,"[('if', 'you'), ('very', 'responsive'), ('parking', 'spot')]"
3179,14842759,[]
3180,14843458,"[('in', 'a'), ('a', 'great'), ('is', 'in')]"
3181,14844219,"[('flexible', 'with'), ('recommend', 'this'), ('own', 'bathroom')]"
3182,14854439,"[('water', 'pressure'), ('if', 'you'), ('there', 'are')]"
3183,14854501,"[('away', 'from'), ('Allison', 'was'), ('a', 'great')]"
3184,14855159,[]
3185,14855558,[]
3186,14855621,"[('...', 'Up'), ('Highly', 'recommended'), ('come', 'back')]"
3187,14855816,[]
3188,14855817,"[('automated', 'posting'), ('before', 'arrival'), ('host', 'canceled')]"
3189,14855907,[]
3190,14856790,[]
3191,14857073,"[('people', 'there'), ('location', 'is'), ('house', 'is')]"
3192,14857205,[]
3193,14857314,"[('Great', 'location'), ('Alvin', 'was'), ('close', 'to')]"
3194,14857315,[]
3195,14857529,[]
3196,14858693,"[('personal', 'touches')]"
3197,14859885,"[('stay', 'here'), ('for', 'a'), ('was', 'a')]"
3198,14868162,"[('Wicker', 'Park'), ('blue', 'line'), ('wicker', 'park')]"
3199,14869870,"[('at', ""Sup's""), ('great', 'time'), (""Sup's"", 'place')]"
3200,14871197,"[('walking', 'distance'), ('within', 'walking'), ('highly', 'recommend')]"
3201,14871225,"[('place', 'was'), ('in', 'a')]"
3202,14873181,"[('Wicker', 'Park'), ('The', 'apartment'), ('apartment', 'is')]"
3203,14873575,[]
3204,14874693,"[('walking', 'distance'), ('as', 'well'), ('Great', 'location')]"
3205,14880633,"[('an', 'excellent'), ('The', 'apartment'), ('It', 'is')]"
3206,14883494,[]
3207,14884687,"[('in', 'the')]"
3208,14886663,[]
3209,14887182,"[('to', 'the'), ('and', 'the')]"
3210,14888126,"[('Hyde', 'Park'), ('living', 'room'), ('the', 'living')]"
3211,14892123,"[('automated', 'posting'), ('an', 'automated'), ('host', 'canceled')]"
3212,14895510,"[('Blue', 'Line'), ('walking', 'distance'), ('than', 'what')]"
3213,14899316,"[('the', 'city'), ('for', 'a'), ('in', 'the')]"
3214,14899794,[]
3215,14899813,"[('when', 'we'), ('It', 'was'), ('place', 'to')]"
3216,14900567,[]
3217,14900808,"[('This', 'is'), ('We', 'had'), ('is', 'an')]"
3218,14902132,"[('a', 'refund'), ('was', 'a')]"
3219,14902763,"[('recommend', 'this'), ('Jeff', 'was'), ('was', 'an')]"
3220,14903061,"[('her', 'dog'), ('a', 'great')]"
3221,14912361,[]
3222,14914536,"[('it', 'was'), ('place', 'to'), ('a', 'good')]"
3223,14914810,[]
3224,14927953,[]
3225,14929687,"[('walking', 'distance'), ('top', 'floor'), ('highly', 'recommend')]"
3226,14931429,[]
3227,14933755,[]
3228,14935362,"[('Aline', 'was')]"
3229,14935760,"[('check', 'out'), ('would', 'definitely'), ('during', 'our')]"
3230,14935932,[]
3231,14941516,"[('I', 'would'), ('Bruce', 'was'), ('is', 'a')]"
3232,14942202,"[('Andy', 'was'), ('Andy', 'is')]"
3233,14942768,"[('walking', 'distance'), ('within', 'walking'), ('there', 'are')]"
3234,14942835,"[('exactly', 'as'), ('staying', 'here'), ('Would', 'definitely')]"
3235,14943884,"[('Very', 'nice'), ('definitely', 'stay'), ('our', 'stay')]"
3236,14944608,"[('never', 'came'), ('you', 'are'), ('I', 'had')]"
3237,14945449,"[('in', 'a'), ('it', 'was'), ('was', 'great')]"
3238,14945527,"[('recommend', 'this'), ('is', 'also'), ('in', 'Old')]"
3239,14946095,"[('...', '...'), ('in', 'a')]"
3240,14946781,"[('pull', 'out'), ('place', 'was')]"
3241,14948024,"[('gave', 'us'), ('his', 'roommates'), ('for', 'a')]"
3242,14948506,[]
3243,14949548,"[('my', 'own'), ('that', 'I'), ('in', 'the')]"
3244,14950213,[]
3245,14950882,"[('other', 'guests'), ('to', 'stay'), ('which', 'was')]"
3246,14950987,[]
3247,14951857,[]
3248,14958355,"[('my', 'stay'), ('The', 'room'), ('to', 'the')]"
3249,14958887,[]
3250,14961499,[]
3251,14962663,"[('up', 'staying'), ('I', 'would'), ('the', 'street')]"
3252,14963271,"[('grocery', 'store'), ('enjoyed', 'our'), ('our', 'stay')]"
3253,14963779,"[('Ahmet', 'was')]"
3254,14966363,"[('any', 'questions'), ('here', 'again'), (""J.R.'s"", 'place')]"
3255,14966549,[]
3256,14967050,[]
3257,14967778,"[('here', 'again'), ('definitely', 'stay'), ('one', 'of')]"
3258,14968345,"[('at', ""Joseph's""), (""Joseph's"", 'place'), ('The', 'location')]"
3259,14968765,"[('to', 'use'), ('use', 'the')]"
3260,14969057,[]
3261,14969136,"[('to', 'get')]"
3262,14979958,"[('automated', 'posting'), ('before', 'arrival'), ('an', 'automated')]"
3263,14980579,"[('Willis', 'Tower'), ('always', 'available'), ('as', 'well')]"
3264,14981495,"[('public', 'transportation'), ('have', 'been'), ('not', 'have')]"
3265,14989350,[]
3266,14990081,[]
3267,14991639,[]
3268,14993054,[]
3269,15003386,"[('really', 'enjoyed'), ('own', 'set'), ('walking', 'distance')]"
3270,15007764,"[('at', 'home'), ('Jacob', 'were'), ('The', 'room')]"
3271,15008013,"[('and', 'the')]"
3272,15008056,"[('come', 'back'), ('here', 'again'), ('green', 'line')]"
3273,15008498,"[('Lincoln', 'Park'), ('public', 'transport'), ('if', ""you're"")]"
3274,15008915,"[('Blue', 'line'), ('space', 'was'), ('was', 'clean')]"
3275,15009956,"[('It', 'was')]"
3276,15010784,"[('highly', 'recommend'), ('would', 'highly'), (""Lee's"", 'place')]"
3277,15015764,"[('The', 'cats'), ('restaurants', 'and'), ('for', 'a')]"
3278,15021346,"[('was', 'very')]"
3279,15022766,"[('blue', 'line'), ('here', 'again'), ('His', 'apartment')]"
3280,15024349,"[('very', 'comfortable'), ('we', 'had'), ('for', 'our')]"
3281,15024671,[]
3282,15025763,"[('staying', 'at'), ('walking', 'distance'), ('beds', 'were')]"
3283,15026300,"[('here', 'again'), ('would', 'definitely'), ('if', 'you')]"
3284,15026595,"[('we', 'had'), ('very', 'helpful'), ('His', 'apartment')]"
3285,15027492,[]
3286,15028010,"[('for', 'a'), ('to', 'the')]"
3287,15028762,[]
3288,15028822,"[('Hyde', 'Park'), ('highly', 'recommend'), ('here', 'again')]"
3289,15036004,[]
3290,15036052,[]
3291,15036548,"[('bottle', 'of'), ('we', 'needed'), ('stay', 'at')]"
3292,15037085,"[('Very', 'clean'), ('in', 'a'), ('a', 'great')]"
3293,15037503,"[('Lincoln', 'Park'), ('as', 'described'), ('great', 'location')]"
3294,15040600,"[('Cloud', 'Gate'), ('front', 'desk'), ('would', 'definitely')]"
3295,15040914,"[('there', 'was'), ('for', 'a'), ('Matt', 'was')]"
3296,15041110,[]
3297,15041932,"[('in', 'Chicago'), ('feel', 'very'), ('stay', 'in')]"
3298,15041934,"[('location', 'and'), ('Ali', 'was')]"
3299,15042071,"[('walking', 'distance'), ('second', 'bedroom'), ('highly', 'recommend')]"
3300,15042217,"[('coffee', 'shop'), ('definitely', 'recommend'), ('walk', 'from')]"
3301,15042311,"[('in', 'Chicago'), ('Pete', 'was'), ('is', 'a')]"
3302,15042381,"[('19th', 'floor'), ('Highly', 'recommended'), ('walking', 'distance')]"
3303,15042524,"[('plenty', 'of'), ('The', 'host'), ('The', 'apartment')]"
3304,15042572,"[('The', 'host'), ('This', 'is'), ('an', 'automated')]"
3305,15042622,"[('walking', 'distance'), ('were', 'able'), ('Thank', 'you')]"
3306,15043872,"[('walking', 'distance'), ('recommend', 'this'), ('would', 'definitely')]"
3307,15045090,"[('Emrah', 'was'), ('a', 'great')]"
3308,15045213,"[('to', 'Chicago'), ('trip', 'to')]"
3309,15050599,"[('a', 'great'), ('place', 'was'), ('Antigone', 'was')]"
3310,15052895,"[('Millennium', 'Park'), ('front', 'desk'), ('have', 'been')]"
3311,15053294,"[('here', 'again'), ('gracious', 'hosts'), ('I', 'would')]"
3312,15055798,"[('highly', 'recommend'), ('I', 'would'), ('our', 'stay')]"
3313,15056781,"[('was', 'very'), ('I', 'had'), ('is', 'a')]"
3314,15057679,"[('I', 'had'), ('in', 'the'), ('was', 'very')]"
3315,15058843,"[('would', 'definitely'), ('we', 'needed'), ('of', 'restaurants')]"
3316,15059368,"[(""Jade's"", 'place'), ('place', 'is'), ('stay', 'again')]"
3317,15060745,"[('walking', 'distance'), ('Hyde', 'Park'), ('Univ', 'of')]"
3318,15064745,"[('absolutely', 'beautiful'), ('here', 'again'), ('as', 'well')]"
3319,15067403,"[('Hyde', 'Park'), ('a', 'great'), ('of', 'the')]"
3320,15067993,[]
3321,15071107,"[('were', 'very')]"
3322,15072599,"[('Wrigley', 'Field'), ('come', 'back'), ('at', ""Michael's"")]"
3323,15072673,"[('in', 'the')]"
3324,15080549,"[('the', 'train'), ('our', 'stay'), ('Brooks', 'was')]"
3325,15082303,[]
3326,15085174,"[('everything', 'we'), ('He', 'made'), ('His', 'place')]"
3327,15086729,"[('provided', 'us'), ('you', 'are'), ('we', 'were')]"
3328,15088466,"[('my', 'stay'), ('The', 'apartment'), ('is', 'very')]"
3329,15093812,[]
3330,15094729,"[('step', '2'), ('wonderful', 'host'), ('Very', 'convenient')]"
3331,15098596,"[('beds', 'were'), ('Thanks', 'Yas'), ('our', 'stay')]"
3332,15101939,[]
3333,15111314,"[('very', 'nice'), ('The', 'apartment'), ('and', 'it')]"
3334,15112347,"[('had', 'a'), ('I', 'would'), ('the', 'area')]"
3335,15114450,"[('The', 'apartment'), ('stay', 'at'), ('on', 'a')]"
3336,15114503,[]
3337,15115183,"[('easy', 'to')]"
3338,15115673,"[(""Laura's"", 'place'), ('great', 'host'), ('in', 'the')]"
3339,15116366,"[('cloud', 'gate'), ('millennium', 'park'), ('walking', 'distance')]"
3340,15116890,"[('public', 'transit'), ('come', 'back'), ('blue', 'line')]"
3341,15122037,"[('would', 'definitely'), ('last', 'night'), ('boat', 'which')]"
3342,15122395,"[('a', 'great')]"
3343,15125720,[]
3344,15126231,"[('10', 'people'), ('highly', 'recommend'), ('in', 'Wrigleyville')]"
3345,15126288,"[('Blue', 'Line'), ('blue', 'line'), ('Thank', 'you')]"
3346,15126414,"[('her', 'place'), ('a', 'great'), ('and', 'her')]"
3347,15127787,[]
3348,15132653,"[('a', 'great'), ('we', 'had'), ('easy', 'to')]"
3349,15133051,"[('a', 'good'), ('the', 'dog'), ('Stephen', 'and')]"
3350,15133725,"[('good', 'for'), ('place', 'is'), ('in', 'a')]"
3351,15134108,[]
3352,15139232,"[('to', 'the')]"
3353,15140191,[]
3354,15142531,"[('here', 'again'), ('United', 'Center'), ('stay', 'here')]"
3355,15142737,"[('highly', 'recommend'), ('parking', 'space'), ('walking', 'distance')]"
3356,15142918,"[(""Shri's"", 'place'), ('place', 'is'), ('Shri', 'was')]"
3357,15143708,"[('Wicker', 'Park'), ('as', 'described'), ('would', 'definitely')]"
3358,15144164,[]
3359,15147128,"[('perfect', 'for'), ('a', 'great'), ('place', 'was')]"
3360,15149053,"[('in', 'Chicago'), ('The', 'location'), ('I', 'would')]"
3361,15151040,"[('of', 'the'), ('clean', 'and'), ('Efrain', 'was')]"
3362,15157079,"[('on', 'business'), ('as', 'described'), (""Sean's"", 'place')]"
3363,15162252,[]
3364,15162267,[]
3365,15162368,"[('Wicker', 'Park'), ('The', 'flat'), ('recommend', 'staying')]"
3366,15163767,"[('Sarah', 'was')]"
3367,15165071,"[('very', 'responsive'), ('a', 'great'), ('restaurants', 'and')]"
3368,15167375,"[('very', 'easy'), ('across', 'the'), ('the', 'street')]"
3369,15172322,"[('vitamin', 'water'), ('walking', 'distance'), ('at', ""Josh's"")]"
3370,15177154,"[('ear', 'plugs'), ('If', 'you'), ('my', 'stay')]"
3371,15177167,"[('to', 'the'), ('and', 'the')]"
3372,15189549,"[(""Ashlee's"", 'place'), ('I', 'would'), ('a', 'great')]"
3373,15195304,"[('exactly', 'as'), ('might', 'be'), ('as', 'described')]"
3374,15205511,"[('The', 'room'), ('room', 'was'), ('is', 'very')]"
3375,15207942,[]
3376,15216138,"[('a', 'great')]"
3377,15216611,"[('was', 'clean'), ('was', 'a')]"
3378,15216905,"[('It', 'was')]"
3379,15217088,"[('in', 'the')]"
3380,15219390,[]
3381,15219844,[]
3382,15220582,[]
3383,15222876,"[(""Dayna's"", 'place'), ('we', 'needed'), ('this', 'place')]"
3384,15224504,"[('Shejuu', 'home'), ('this', 'place'), ('for', 'a')]"
3385,15230450,[]
3386,15234818,"[('as', 'described'), ('very', 'accommodating'), ('we', 'had')]"
3387,15238901,[]
3388,15240065,"[('with', 'them'), ('hosts', 'were'), ('awesome', 'and')]"
3389,15246463,"[('Navy', 'Pier'), ('very', 'clean'), ('great', 'location')]"
3390,15246714,"[('our', 'stay'), ('a', 'great')]"
3391,15247678,"[('in', 'the'), ('it', 'was')]"
3392,15249588,"[('a', 'great'), ('Megan', 'was')]"
3393,15250951,[]
3394,15253623,"[('of', 'the'), ('is', 'very'), ('is', 'a')]"
3395,15254346,"[('great', 'host'), ('the', 'city'), ('my', 'stay')]"
3396,15255440,"[('very', 'pleasant'), ('apartment', 'is'), ('it', 'was')]"
3397,15256339,"[('grocery', 'store'), ('We', 'had'), ('trip', 'to')]"
3398,15256715,"[('recommend', 'this'), ('here', 'again'), ('when', 'I')]"
3399,15260364,[]
3400,15266764,[]
3401,15271428,"[(""Michelle's"", 'place'), (""Michelle's"", 'home'), ('a', 'great')]"
3402,15272414,"[('blocks', 'from'), ('our', 'stay'), ('was', 'very')]"
3403,15274162,"[('a', 'great')]"
3404,15280994,"[('would', 'definitely'), ('definitely', 'stay'), ('here', 'again')]"
3405,15283809,"[('walking', 'distance'), ('brand', 'new'), ('will', 'be')]"
3406,15284426,"[('a', 'great'), ('was', 'very')]"
3407,15285200,"[('red', 'line'), ('walking', 'distance'), (""Chris's"", 'place')]"
3408,15286045,[]
3409,15286728,"[('If', 'you')]"
3410,15289039,"[('and', 'the')]"
3411,15289169,"[('ping', 'pong'), ('pong', 'table'), ('would', 'definitely')]"
3412,15289972,"[('Union', 'Station'), ('come', 'back'), ('weekend', 'getaway')]"
3413,15293047,"[('in', 'the')]"
3414,15294497,"[('is', 'very')]"
3415,15295689,[]
3416,15296005,[]
3417,15300708,"[('we', 'were')]"
3418,15300771,[]
3419,15301587,[]
3420,15302256,"[('Great', 'place'), ('is', 'very'), ('clean', 'and')]"
3421,15309122,[]
3422,15310719,"[('I', 'would'), ('Neil', 'were'), ('for', 'us')]"
3423,15311581,[]
3424,15313703,"[('red', 'line'), ('walking', 'distance'), ('within', 'walking')]"
3425,15314428,"[('during', 'my'), ('a', 'pleasant'), ('my', 'stay')]"
3426,15315137,"[('Cubs', 'game'), ('this', 'location'), ('a', 'Cubs')]"
3427,15315398,"[('right', 'next'), ('highly', 'recommend'), ('recommend', 'this')]"
3428,15322642,"[('Great', 'location'), ('loud', 'but'), ('I', 'would')]"
3429,15324238,"[(""Mookie's"", 'place'), ('to', 'get'), ('stay', 'but')]"
3430,15324442,"[('check', 'in'), ('Rosey', 'was')]"
3431,15326027,"[('recommend', 'staying'), ('we', 'were'), ('stay', 'here')]"
3432,15326364,[]
3433,15326555,"[('at', ""Jane's""), (""Jane's"", 'place'), ('place', 'is')]"
3434,15328919,"[('recommend', 'this'), ('sure', 'we'), ('very', 'nice')]"
3435,15329136,[]
3436,15329690,[]
3437,15334917,[]
3438,15336071,[]
3439,15336197,[]
3440,15336381,"[('near', 'the'), ('the', 'lake')]"
3441,15339067,"[('here', 'again'), ('I', 'would'), ('stay', 'here')]"
3442,15339220,"[('walking', 'distance'), ('Hyde', 'Park'), ('within', 'walking')]"
3443,15340573,"[('for', 'our')]"
3444,15341369,"[(""Olga's"", 'place'), ('she', 'even'), ('a', 'great')]"
3445,15341962,"[('is', 'very'), ('to', 'the')]"
3446,15342084,"[('beautifully', 'decorated'), ('will', 'definitely'), ('Our', 'host')]"
3447,15343136,[]
3448,15344208,"[('here', 'again'), ('her', 'husband'), ('Thank', 'you')]"
3449,15345071,"[('Very', 'clean'), ('close', 'to'), ('in', 'the')]"
3450,15345739,[]
3451,15346127,"[('an', 'amazing'), ('I', 'would'), ('stay', 'here')]"
3452,15347070,"[('our', 'stay'), ('also', 'had'), ('there', 'was')]"
3453,15352262,"[('right', 'next'), ('stay', 'here'), ('here', 'again')]"
3454,15354076,"[('her', 'house'), ('highly', 'recommend'), ('if', 'you')]"
3455,15355696,"[('I', 'would'), ('had', 'everything'), ('we', 'needed')]"
3456,15357515,"[('’', 's'), ('her', 'roommate'), ('The', 'apartment')]"
3457,15359703,"[('great', 'host'), ('a', 'great')]"
3458,15360311,"[('short', 'walk'), ('close', 'to'), ('walk', 'to')]"
3459,15360554,"[('The', 'apartment'), ('Colin', 'was'), ('apartment', 'is')]"
3460,15360693,"[('here', 'again'), ('would', 'definitely'), ('private', 'bathroom')]"
3461,15360917,[]
3462,15361068,[]
3463,15362107,[]
3464,15374221,"[('train', 'station'), ('great', 'experience'), ('the', 'train')]"
3465,15374367,[]
3466,15378775,"[('She', 'was'), ('a', 'great'), ('Claudia', 'was')]"
3467,15378856,[]
3468,15379201,[]
3469,15379368,"[('hot', 'water'), ('There', 'is'), ('is', 'very')]"
3470,15379537,"[('lots', 'of'), ('not', 'have'), ('very', 'clean')]"
3471,15379941,"[('The', 'location'), ('easy', 'to'), ('to', 'get')]"
3472,15380469,"[('Navy', 'Pier'), ('walking', 'distance'), ('as', 'well')]"
3473,15392930,[]
3474,15393972,"[('public', 'transportation'), ('more', 'than'), ('walking', 'distance')]"
3475,15395539,[]
3476,15397491,[]
3477,15399186,"[('Bucktown', 'Cottage'), ('Great', 'location'), ('we', 'needed')]"
3478,15405280,[]
3479,15405332,"[('parking', 'spot'), ('here', 'again'), ('stay', 'at')]"
3480,15409046,"[('will', 'be'), (""Mike's"", 'place'), ('very', 'comfortable')]"
3481,15410843,"[('a', 'great'), ('is', 'a'), ('Nelson', 'is')]"
3482,15412018,"[('of', 'the'), ('Julie', 'was')]"
3483,15421109,"[('is', 'very')]"
3484,15421276,"[('Jennifer', 'was'), ('was', 'very')]"
3485,15422382,"[('our', 'stay'), ('was', 'very'), ('clean', 'and')]"
3486,15423943,"[('green', 'line'), ('German', 'Shepherd'), (""didn't"", 'see')]"
3487,15423987,"[('this', 'place'), ('I', 'would'), ('stay', 'in')]"
3488,15435487,[]
3489,15436230,"[('if', 'you'), ('his', 'place'), ('has', 'a')]"
3490,15436874,[]
3491,15447504,"[('Larry', 'was')]"
3492,15448910,[]
3493,15451733,"[('as', 'well'), ('our', 'stay'), ('I', 'would')]"
3494,15453215,"[('their', 'dog'), ('Isia', 'were'), ('to', 'get')]"
3495,15456348,[]
3496,15461426,"[('Old', 'Town'), ('I', 'would'), (""Chase's"", 'place')]"
3497,15462568,"[('parking', 'passes'), (""didn't"", 'need'), ('red', 'line')]"
3498,15463827,"[('great', 'host'), ('the', 'city'), ('close', 'to')]"
3499,15464357,"[('small', 'but'), ('a', 'great'), ('room', 'is')]"
3500,15466441,[]
3501,15468914,"[('is', 'super'), ('to', 'get'), ('to', 'Chicago')]"
3502,15470240,[]
3503,15471122,"[('The', 'host'), ('This', 'is'), ('an', 'automated')]"
3504,15479556,"[('It', 'was'), ('the', 'city'), ('to', 'stay')]"
3505,15480030,"[('There', 'were'), ('you', 'need'), ('lot', 'of')]"
3506,15480695,"[('Little', 'Italy'), ('walking', 'distance'), ('clear', 'instructions')]"
3507,15482958,"[('did', 'not'), ('easy', 'to'), ('a', 'great')]"
3508,15484487,"[('plenty', 'of'), ('for', 'us'), ('place', 'is')]"
3509,15484515,"[('made', 'sure'), ('my', 'first'), ('during', 'our')]"
3510,15484924,"[('orange', 'line'), ('hot', 'water'), ('train', 'station')]"
3511,15485611,[]
3512,15486188,"[('as', 'advertised'), ('more', 'than'), ('better', 'than')]"
3513,15488229,"[('there', 'are'), ('check', 'in'), ('plenty', 'of')]"
3514,15491279,[]
3515,15492252,[]
3516,15492694,"[('she', 'let'), ('place', 'is'), ('Abby', 'was')]"
3517,15494746,"[('I', 'had')]"
3518,15496152,"[('the', 'city'), ('Heather', 'and'), ('and', 'JP')]"
3519,15496591,"[('to', 'meet')]"
3520,15496684,"[('close', 'to')]"
3521,15499376,"[('in', 'Chicago'), ('the', 'convention'), ('Yvonne', 'was')]"
3522,15499602,"[('Wrigley', 'Field'), ('If', 'you'), ('would', 'definitely')]"
3523,15500209,"[('had', 'a'), ('we', 'had'), ('Milly', 'was')]"
3524,15506892,"[('we', 'were'), ('the', 'neighborhood'), ('was', 'very')]"
3525,15507289,[]
3526,15507297,"[('close', 'to'), ('Jen', 'was'), ('friendly', 'and')]"
3527,15507789,"[('within', 'minutes'), ('highly', 'recommend'), ('town', 'for')]"
3528,15508656,"[('have', 'been'), ('house', 'was'), ('a', 'great')]"
3529,15509947,[]
3530,15511129,[]
3531,15511180,"[('for', 'us'), ('heart', 'of'), (""Andy's"", 'place')]"
3532,15513312,"[('street', 'parking'), ('Logan', 'Square'), ('min', 'walk')]"
3533,15519276,"[('clean', 'and'), ('Janine', 'is'), ('is', 'very')]"
3534,15520158,"[(""David's"", 'place'), ('David', 'was'), ('place', 'was')]"
3535,15524687,[]
3536,15527298,[]
3537,15528080,"[('stay', 'again'), ('The', 'apartment'), ('and', 'Eric')]"
3538,15530743,[]
3539,15532225,"[('highly', 'recommend'), ('close', 'to'), ('I', 'highly')]"
3540,15535275,[]
3541,15535351,[]
3542,15535544,"[('blue', 'line'), ('Logan', 'Square'), ('easy', 'going')]"
3543,15536655,"[('great', 'hosts'), ('April', 'were'), ('for', 'a')]"
3544,15544046,"[('great', 'location'), ('The', 'apartment'), ('Chloé', 'was')]"
3545,15544164,"[('Brittany', 'was'), ('is', 'very'), ('clean', 'and')]"
3546,15545081,"[('here', 'again'), ('host', 'He'), ('We', 'had')]"
3547,15546520,"[('in', 'Chicago'), ('clean', 'and'), ('to', 'stay')]"
3548,15546739,"[('here', 'again'), ('I', 'would'), ('would', 'definitely')]"
3549,15546992,"[('to', 'stay'), ('place', 'to')]"
3550,15548118,[]
3551,15548581,"[('in', 'a'), ('and', 'the')]"
3552,15549085,[]
3553,15549146,"[('the', 'area'), ('Divya', 'is'), ('a', 'great')]"
3554,15550886,"[('would', 'definitely'), ('my', 'stay'), (""Sam's"", 'place')]"
3555,15550898,[]
3556,15551602,"[('to', 'stay')]"
3557,15552297,"[('Wicker', 'Park'), ('stay', 'here'), ('This', 'place')]"
3558,15552457,"[('at', ""Sam's""), (""Sam's"", 'place'), ('willing', 'to')]"
3559,15553636,[]
3560,15554207,"[('walking', 'distance'), ('if', 'you'), ('you', 'are')]"
3561,15557919,[]
3562,15560722,"[('place', 'to'), ('a', 'great')]"
3563,15563455,"[('private', 'bathroom'), ('would', 'definitely'), ('public', 'transportation')]"
3564,15564251,"[('River', 'North'), ('come', 'back'), ('here', 'again')]"
3565,15564311,"[('stay', 'again'), (""Max's"", 'place'), ('The', 'apartment')]"
